Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name 
b'glitter queen \xe2\x9c\xa8',b'alanaauston_',b'51400',b'25109',b'4809',b'3374919381',b'False',b'810/217',b'2015-07-14 01:25:06',b'967453444092112898',b'RT @pinaacoladass: @alanaauston_ @dirtyteacups @ABHcosmetics @Certifeye @ColourPopCo @KweenCosmetics @Maybelline @milanicosmetics @MorpheBr\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'1',b'None',b'None'
b'glitter queen \xe2\x9c\xa8',b'alanaauston_',b'51400',b'25109',b'4809',b'3374919381',b'False',b'810/217',b'2015-07-14 01:25:06',b'967453435154124800',b'@pinaacoladass @dirtyteacups @ABHcosmetics @Certifeye @ColourPopCo @KweenCosmetics @Maybelline @milanicosmetics\xe2\x80\xa6 https://t.co/GwngrOCMMs',b'en',b'Twitter for iPhone',b'0',b'3134864717',b'pinaacoladass'
b'folu',b'notfolu',b'67383',b'171009',b'5617',b'265543232',b'False',b'boston via mn',b'2011-03-13 18:44:41',b'967452540123181061',b'wyd @maybelline https://t.co/rsBpHb0GxW',b'und',b'Twitter for iPhone',b'1',b'None',b'None'
b'Divine Piper',b'poppingmolly_',b'44912',b'9322',b'359',b'516063124',b'False',b'Minding Mine',b'2012-03-06 01:32:39',b'967452385332297730',b'RT @b3kz: Come through @Maybelline superstay foundation. My skin be looking flyyyy!',b'en',b'Twitter for iPhone',b'7',b'None',b'None'
b'Taylor',b'_taterr_saladd_',b'1',b'0',b'0',b'967450826473078785',b'False',b'',b'2018-02-24 17:27:06',b'967451767830142976',b'Final Look &amp; I love it! Thanks to @Influenster for the free sample! #FitMeDewy @Maybelline #complimentary #contest https://t.co/hYvusSPZ6f',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Eric Atlas',b'atlas_eric',b'20938',b'29211',b'292',b'2855976118',b'False',b'',b'2014-11-02 01:12:13',b'967451761840672768',b'RT @emilydidosource: #EmilyDiDonato on Instagram: \xe2\x80\x9cOn set with @maybelline \xf0\x9f\x92\x84 #BTS PS Thanks for all the birthday love guys! \xf0\x9f\x92\x95\xf0\x9f\x92\x83\xf0\x9f\x8f\xbb\xe2\x80\x9d\n\n(February\xe2\x80\xa6',b'en',b'Twitter Lite',b'1',b'None',b'None'
b'Jimmeria Webb',b'jimmeriaw',b'11247',b'1405',b'1802',b'406516854',b'False',b'United States',b'2011-11-06 20:27:05',b'967449008980586496',b'The set up\xe2\x80\xbc\xef\xb8\x8fMore lip colors \xf0\x9f\x8e\xa8 &amp; foundation shades coming soon\xe2\x80\xbc\xef\xb8\x8f@maccosmetics @anastasiabeverlyhills\xe2\x80\xa6 https://t.co/HZyBjZ61w9',b'en',b'Twitter for iPhone',b'1',b'None',b'None'
b'J.',b'JuliaMlna_',b'89558',b'724',b'733',b'1002890900',b'False',"b""Saint-Ouen-l'Aum\xc3\xb4ne, France""",b'2012-12-11 00:01:43',b'967448425963900928',b'RT @AaliyahJay: How I go to sleep knowing I had a good brow day! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd @Maybelline Tattoo studio brow gel is the truth! https://t.co/Y14r3HSfFH',b'en',b'Twitter for iPhone',b'82',b'None',b'None'
b'Alyssa Roehre',b'AlyJocelyn',b'1771',b'606',b'94',b'308320147',b'False',b'',b'2011-05-31 06:16:33',b'967446749303525382',b'@Maybelline what is the truth?',b'en',b'Twitter for Android',b'0',b'308320147',b'AlyJocelyn'
b'Catherine',b'cathyobv',b'2320',b'2034',b'335',b'2824509748',b'False',b'',b'2014-10-12 06:25:24',b'967446001299705856',b'Brands\n@Maybelline @tartecosmetics @fentybeauty @ABHcosmetics @hudabeauty @norvina1 #AnastasiaBeverlyHills\xe2\x80\xa6 https://t.co/ZgD0fkLuaM',b'en',b'Twitter for iPhone',b'2',b'None',b'None'
b'Jute Magazine',b'JuteMagazine',b'5037',b'5868',b'1394',b'1967536471',b'False',b'',b'2013-10-17 20:02:48',b'967445948166279170',b'Wanessa at @megamodelbrasil looking so fresh and clean with makeup products by @LaRochePosayUKI @EudoraSkin\xe2\x80\xa6 https://t.co/6GPNjklIrl',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Catherine',b'cathyobv',b'2320',b'2034',b'335',b'2824509748',b'False',b'',b'2014-10-12 06:25:24',b'967445657844936704',b'Made my own custom made soft glam palette \xf0\x9f\x98\xad brands used in this video \n@Maybelline \n@ABHcosmetics \n@tartecosmetics\xe2\x80\xa6 https://t.co/2HE4k4KT6X',b'en',b'Twitter for iPhone',b'2',b'None',b'None'
b'Alyssa Roehre',b'AlyJocelyn',b'1771',b'606',b'94',b'308320147',b'False',b'',b'2011-05-31 06:16:33',b'967445375459225600',"b'I use the @Maybelline fit me concealer. I was running low so I had to go buy more. The label on mine said ""15"" so I\xe2\x80\xa6 https://t.co/OzyHA5Sknk'",b'en',b'Twitter for Android',b'0',b'None',b'None'
b'Andrew Day',b'andrewdaystudio',b'8924',b'3854',b'1150',b'24832960',b'False',"b'New York, New York '",b'2009-03-17 03:34:28',b'967444703783342080',b'MILAN WE\xe2\x80\x99VE ARRIVED! \xe2\x9c\x88\xef\xb8\x8f Meetings and makeup tests before showtime tomorrow w @maybelline !!! (also trying to get so\xe2\x80\xa6 https://t.co/dxOF0LE5Hp',b'en',b'IFTTT',b'0',b'None',b'None'
b'allieballiemakeup',b'allieb8',b'858',b'1708',b'272',b'327772037',b'False',"b'Scottsdale, AZ'",b'2011-07-02 03:48:41',b'967443117430329344',"b'Go check out my latest insta video! Link in bio\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc Used @BenefitBeauty Precisely My Brow Pencil, @fentybeauty Founda\xe2\x80\xa6 https://t.co/g6hdPzzjcz'",b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Abby Timm',b'absjourney2life',b'156',b'80',b'10',b'782444111500447745',b'False',b'',b'2016-10-02 04:56:28',b'967443045573513216',b'@Maybelline will we ever get the Maybelline Color Tattoo 24Hr Eyeshadow Creamy Matte 93 Cr\xc3\xa8me De Nude line in the U\xe2\x80\xa6 https://t.co/dMxkBmU855',b'en',b'Twitter for iPhone',b'0',b'64574086',b'Maybelline'
b'@eugene_theodora',b'eugene_theodora',b'24514',b'16169',b'276',b'929228266828976128',b'False',b'SouthEastAsia ',b'2017-11-11 06:04:17',b'967442457280565248',b'RT @b3kz: Come through @Maybelline superstay foundation. My skin be looking flyyyy!',b'en',b'Twitter Lite',b'7',b'None',b'None'
b'\xf0\x9d\x96\x92\xf0\x9d\x96\x86\xf0\x9d\x96\x97\xf0\x9d\x96\x91\xf0\x9d\x96\x8a\xf0\x9d\x96\x93 \xf0\x9f\x90\xb1',b'ldylenny',b'33056',b'53087',b'792',b'169222149',b'False',b'United States',b'2010-07-21 20:57:34',b'967441831406526464',b'RT @b3kz: Come through @Maybelline superstay foundation. My skin be looking flyyyy!',b'en',b'Twitter for iPhone',b'7',b'None',b'None'
b'Office ESA',b'Office_ESA',b'20485',b'4',b'429',b'821203816313782272',b'False',b'United States',b'2017-01-17 03:53:41',b'967441549138317312',b'RT @karenfsalama: Demand @Maybelline Cosmetics end its #animal testing practices #care2 https://t.co/gHgMrZiRaG',b'en',b'Office ESA',b'1',b'None',b'None'
b'Nick Ruocco',b'nruocco',b'1663',b'509',b'216',b'337542392',b'False',"b'Charlotte, NC'",b'2011-07-18 05:45:55',b'967440898819805184',b'@kelsey___young @Influenster @Maybelline #fittea',b'und',b'Twitter for iPhone',b'0',b'105046747',b'kelsey___young'
b'FilipiNOW Blog',b'filipi_now',b'22',b'2',b'10',b'965630838162432001',b'False',b'Republic of the Philippines',b'2018-02-19 16:55:07',b'967440168230649856',b'Feeling sexy in my @Maybelline True Toffee #filipinaskincare #filipinamakeup #filipinabeauty #filipina #pinay\xe2\x80\xa6 https://t.co/ojvGXCWXPh',b'en',b'Twitter for Android',b'0',b'None',b'None'
b'Karen Salama',b'karenfsalama',b'7036',b'392',b'3311',b'820322',b'False',"b'New York, NY'",b'2007-03-08 00:46:36',b'967439967952818176',b'Demand @Maybelline Cosmetics end its #animal testing practices #care2 https://t.co/gHgMrZiRaG',b'en',b'Twitter for Android',b'1',b'None',b'None'
b'Aayisha',b'soul_tzn',b'846',b'431',b'189',b'706501655974584320',b'False',b'',b'2016-03-06 15:28:15',b'967439798268059650',b'@potatoesgotswag @Maybelline @babyksooo  https://t.co/rwPsFvCVNx',b'und',b'Twitter Web Client',b'0',b'706501655974584320',b'soul_tzn'
b'Aayisha',b'soul_tzn',b'846',b'431',b'189',b'706501655974584320',b'False',b'',b'2016-03-06 15:28:15',b'967439657393942528',b'@potatoesgotswag @Maybelline @babyksooo ayyy I use nature republic hoe',b'en',b'Twitter Web Client',b'0',b'1625667116',b'potatoesgotswag'
b'Emily DiDonato Source',b'emilydidosource',b'294',b'200',b'72',b'933725870581219329',b'False',b'Italia',b'2017-11-23 15:56:10',b'967439652461465600',b'#EmilyDiDonato on Instagram: \xe2\x80\x9cOn set with @maybelline \xf0\x9f\x92\x84 #BTS PS Thanks for all the birthday love guys! \xf0\x9f\x92\x95\xf0\x9f\x92\x83\xf0\x9f\x8f\xbb\xe2\x80\x9d\n\n(Febru\xe2\x80\xa6 https://t.co/GKqTzSkxu5',b'en',b'Twitter for iPhone',b'1',b'None',b'None'
b'Antoninus and Models',b'Antoninus_Model',b'22431',b'21352',b'1315',b'726636130221719552',b'False',b'\xe5\x8d\x83\xe8\x91\x89\xe7\x9c\x8c\xe7\x99\xbd\xe4\xba\x95\xe5\xb8\x82 Chiba Shiroi-shi',b'2016-05-01 04:55:28',b'967439496609390592',b'@Maybelline @TeamEmilyD @emilydidonato1 Congratulations!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x8e\x89',b'en',b'Twitter Web Client',b'0',b'726636130221719552',b'Antoninus_Model'
b'Sample Beauty',b'samplebeautysb',b'358',b'316',b'2361',b'738875970267033600',b'False',b'United Kingdom',b'2016-06-03 23:32:13',b'967439297308778496',"b'RT @brittnymakeup: My first full face editorial look \xf0\x9f\x92\x98\nUsing @Maybelline superstay foundation, @ABHcosmetics light contour kit, sugar glow\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'2',b'None',b'None'
b'Danielle Poleto',b'Danipoleto',b'104',b'0',b'0',b'2255090355',b'False',b'',b'2013-12-31 21:09:00',b'967438019962834944',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/9p59MXFbJ4',b'und',b'InfluensterApp',b'0',b'60152652',b'Influenster'
b'amamablessed',b'amamablessed1',b'51',b'23',b'18',b'932251004627800065',b'False',b'',b'2017-11-19 14:15:34',b'967437255743889408',b'Can\xe2\x80\x99t wait to try this! @Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/zOTJ2JhgTN',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Heather Mount',b'beautyNmakeup07',b'727',b'471',b'29',b'3313357443',b'False',"b'Delaware, USA'",b'2015-06-08 15:34:48',b'967437140140412930',"b""I'm now a believer! @Maybelline super stay matte ink is amazing! I bought the color huntress today and it's bomb af\xe2\x80\xa6 https://t.co/yxojyK5Psd""",b'en',b'Twitter for Android',b'0',b'None',b'None'
b'Zania\xf0\x9f\x92\x95',b'SweetZz123',b'18382',b'23538',b'651',b'334402946',b'False',"b'Queens,Ny'",b'2011-07-13 01:36:13',b'967436869008019456',b'RT @b3kz: Come through @Maybelline superstay foundation. My skin be looking flyyyy!',b'en',b'Twitter for iPhone',b'7',b'None',b'None'
b'Maybelline New York',b'Maybelline',b'42700',b'28481',b'665710',b'64574086',b'True',b'New York City',b'2009-08-11 00:51:35',b'967436829531234304',b'RT @b3kz: Come through @Maybelline superstay foundation. My skin be looking flyyyy!',b'en',b'Twitter for iPhone',b'7',b'None',b'None'
b'Cojack',b'CojackCity',b'100',b'442',b'14',b'702690618590429184',b'False',b'Raleigh-Durham NC Area',b'2016-02-25 03:04:33',b'967436079031836672',b'@Maybelline @Walmart @Target This is great news but is there an ETA on these extended shades being available at @ultabeauty?',b'en',b'Twitter for iPhone',b'0',b'64574086',b'Maybelline'
b'mikki :)',b'mikkixoxoxo',b'713',b'10738',b'55',b'50232398',b'False',b'california',b'2009-06-24 06:15:32',b'967435551644139520',b'@allieb8 @Maybelline @BenefitBeauty @TooFaced @fentybeauty @UrbanDecay @tartecosmetics @Sephora @Smashbox @ipsy\xe2\x80\xa6 https://t.co/G6yqc9GmaD',b'en',b'Twitter Web Client',b'0',b'327772037',b'allieb8'
b'Jen\xc3\xa9t',b'JenetToo',b'10926',b'11861',b'577',b'2208472950',b'False',b'Around the way',b'2013-11-22 06:53:08',b'967434424525598720',"b'RT @Broke_Beautiful: Whew, got this up just in time for #thelipoff! Wearing @Maybelline ColorSensationall Matte Metallic lipstick in Molten\xe2\x80\xa6'",b'en',b'Twitter for Android',b'1',b'None',b'None'
b'ct',b'courtcourtttt_',b'7291',b'7283',b'280',b'839154470',b'False',b'1-800-273-8255',b'2012-09-22 05:35:37',b'967433828921946112',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'cosmic \xe2\x84\x93atte',b'potatoesgotswag',b'3056',b'19573',b'218',b'1625667116',b'False',b'Caf\xc3\xa9 Universe',b'2013-07-27 15:04:59',b'967433034533306375',"b""@Maybelline @babyksooo I use the right makeup brand :')m @soul_tzn""",b'en',b'Twitter for Windows',b'0',b'64574086',b'Maybelline'
b'cosmic \xe2\x84\x93atte',b'potatoesgotswag',b'3056',b'19573',b'218',b'1625667116',b'False',b'Caf\xc3\xa9 Universe',b'2013-07-27 15:04:59',b'967432901984948226',b'RT @Maybelline: @babyksooo We WISH we could be lucky enough to have them in our commercials \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.',b'en',b'Twitter for Windows',b'12768',b'None',b'None'
b'\xe2\x98\x81\xef\xb8\x8f',b'jonskortajarena',b'13691',b'49817',b'777',b'2158534621',b'False',b'captain swan & coballoway',b'2013-10-27 09:34:54',b'967432555619172352',"b'RT @Maybelline: Happy birthday, @emilydidonato1! \xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f Wishing you an amazing day! (she\xe2\x80\x99s wearing #pythonlipkit in \xe2\x80\x98provoked\xe2\x80\x99!) https://t.co/\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'12',b'None',b'None'
b'LaaMarina',b'mEvetteSantiago',b'17583',b'4951',b'453',b'502990699',b'False',"b'Florida, USA'",b'2012-02-25 13:09:01',b'967432427101720577',b'Details: \xe2\x9c\xa8\n@MakeupRevUSA brow pomade\n #makeuprevolution #reloadedpalette \n@elfcosmetics flawless finish foundation\xe2\x80\xa6 https://t.co/YblQcslpDC',b'en',b'Twitter for iPhone',b'1',b'None',b'None'
b'Hana Mears',b'HakunamaHana',b'650',b'203',b'60',b'1942787743',b'False',b'',b'2013-10-07 02:57:40',b'967432316632133640',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'Shyla',b'shylakunz',b'10123',b'21604',b'338',b'2885581608',b'False',b'Somewhere with CK',b'2014-10-31 21:28:00',b'967431183519825922',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'Rithixulous',b'Rithixulous',b'229',b'866',b'63',b'931240726310072320',b'False',"b'Picayune, MS'",b'2017-11-16 19:21:05',b'967430769588293638',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/z8tgsyPbDD',b'und',b'InfluensterApp',b'0',b'60152652',b'Influenster'
b'Val Cohen \xf0\x9f\x87\xbb\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x92\x8b',b'val_cohen1',b'263',b'21',b'149',b'294693253',b'False',b'United States',b'2011-05-07 16:02:31',b'967430490901884933',b'Hi everyone I\xe2\x80\x99m on spring makeup vibes this is more like for a night look #springmakeup #springmakeuplook #makeup\xe2\x80\xa6 https://t.co/ALPb3jGpSI',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'mothman deserves better',b'JMoWilder',b'12119',b'22840',b'337',b'1473297164',b'False',b'',b'2013-05-31 23:06:26',b'967429650086596609',b'RT @merikkdraws: \xf0\x9f\x92\xb5 money honey \xf0\x9f\x92\xb5\npronouns: he/him\n\nface: @maybelline dewy fit me &amp; @ColourPopCo concealer &amp; highlighter in \xe2\x80\x98lunch money\xe2\x80\x99 @H\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'10',b'None',b'None'
b'En exp\xc3\xa9rimentation.. #jnfqp',b'YolaMathieuKone',b'4097',b'3113',b'321',b'64337357',b'False',"b'Montr\xc3\xa9al, Qu\xc3\xa9bec'",b'2009-08-10 04:44:00',b'967427418595217408',b'RT @_Milca_H: Making of @Maybelline campaign \xf0\x9f\x8c\xb9Une exp\xc3\xa9rience comme rarement j\xe2\x80\x99en ai eu \xf0\x9f\x98\x8d https://t.co/yF8EhbgK7x',b'fr',b'Twitter for iPhone',b'1',b'None',b'None'
b'bailey',b'bailesgiveaways',b'9691',b'28137',b'327',b'792379507990671360',b'False',b'',b'2016-10-29 14:56:11',b'967426658054553601',b'@MaryJaneX710 @Maybelline i love this!!!',b'en',b'Twitter for iPhone',b'0',b'833857208269942785',b'MaryJaneX710'
b'\xe2\xad\x90\xef\xb8\x8fAIRYNEEJ\xe2\x99\x8b\xef\xb8\x8f',b'AiryneeJ_',b'360608',b'110890',b'11318',b'41010497',b'False',"b'MEMPHIS, TN'",b'2009-05-19 00:26:22',b'967426488680177664',b'@dajjrambo @ABHcosmetics @MakeupForWOC @MorpheBrushes @juviasplace @NARSCosmetics @wetnwildbeauty @NyxCosmetics\xe2\x80\xa6 https://t.co/Ben6TzyKI3',b'en',b'Twitter for iPhone',b'1',b'271671915',b'dajjrambo'
b'merikk',b'merikkdraws',b'10513',b'22652',b'483',b'2908394391',b'False',b'',b'2014-12-06 22:34:34',b'967426194437214208',b'@mandajolinsky @Maybelline @ColourPopCo @HeyHush @elfcosmetics @beautybakerie thank you!!',b'en',b'Twitter for iPhone',b'0',b'708390102087565313',b'mandajolinsky'
b'Dasia Janae',b'dajjrambo',b'51976',b'5304',b'2301',b'271671915',b'False',"b'Los Angeles, California \xf0\x9f\x8c\xb4'",b'2011-03-24 23:53:04',b'967425878442594304',b'@wig_eradicated @MorpheBrushes @ABHcosmetics @tartecosmetics @NARSCosmetics @NyxCosmetics @fentybeauty @COVERGIRL\xe2\x80\xa6 https://t.co/YARiKnlIEf',b'en',b'Twitter for iPhone',b'0',b'869531198049185792',b'wig_eradicated'
b'Juliet',b'julietfuentes_',b'2191',b'10626',b'304',b'2582336208',b'False',b'',b'2014-06-22 14:49:40',b'967425023161053184',"b""RT @Maybelline: It's finally here! We heard your requests to bring our fan favorite #BurgundyBar palette to the US and we hope you're ready\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'91',b'None',b'None'
b'glow up | a little inactive bc of school',b'6clipse',b'12193',b'10846',b'134',b'925555487956983809',b'False',b'',b'2017-11-01 02:49:59',b'967424987597598722',b'RT @merikkdraws: \xf0\x9f\x92\xb5 money honey \xf0\x9f\x92\xb5\npronouns: he/him\n\nface: @maybelline dewy fit me &amp; @ColourPopCo concealer &amp; highlighter in \xe2\x80\x98lunch money\xe2\x80\x99 @H\xe2\x80\xa6',b'en',b'Twitter Lite',b'10',b'None',b'None'
b'manda',b'mandajolinsky',b'24236',b'23960',b'1794',b'708390102087565313',b'False',b'',b'2016-03-11 20:32:16',b'967424867736829954',b'@merikkdraws @Maybelline @ColourPopCo @HeyHush @elfcosmetics @beautybakerie this is so pretty',b'en',b'Twitter for iPhone',b'0',b'2908394391',b'merikkdraws'
b'Haley',b'O39neillHaley',b'116',b'78',b'69',b'540780674',b'False',b'',b'2012-03-30 12:34:19',b'967423429254230016',b'#MNYBROWS @Influenster @Maybelline #Complimentary #Contest https://t.co/ouCrNNLASy',b'und',b'InfluensterApp',b'0',b'None',b'None'
b'NaturalBeautyOfTheB',b'CallMeBrittx3',b'82767',b'18977',b'769',b'257639714',b'False',b'',b'2011-02-25 21:31:29',b'967421218709213187',"b'RT @MakeupForWOC: .@Maybelline @bhcosmetics @ItsMyRayeRaye @NyxCosmetics @shoploecal @wetnwildbeauty @PFCosmetics @ColourPopCo Flexitarian,\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'21',b'None',b'None'
b'NaturalBeautyOfTheB',b'CallMeBrittx3',b'82767',b'18977',b'769',b'257639714',b'False',b'',b'2011-02-25 21:31:29',b'967421162392301571',b'RT @MakeupForWOC: .@Maybelline @bhcosmetics @ItsMyRayeRaye @NyxCosmetics @shoploecal @wetnwildbeauty highlighters will have you glowing for\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'26',b'None',b'None'
b'NaturalBeautyOfTheB',b'CallMeBrittx3',b'82767',b'18977',b'769',b'257639714',b'False',b'',b'2011-02-25 21:31:29',b'967421141408276482',b'RT @MakeupForWOC: .@Maybelline @bhcosmetics @ItsMyRayeRaye @NyxCosmetics @shoploecal highlighters are black owned and are only $13-$14 \nhtt\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'53',b'None',b'None'
b'Moneajah Lashay',b'TheBeautifulMoe',b'11392',b'1097',b'505',b'48938313',b'False',"b'Phoenix, AZ'",b'2009-06-20 05:41:48',b'967421099146293248',"b'\xf0\x9f\x92\x9a@COVERGIRL TruBLEND Primer, powder foundation, Tease Me mascara &amp; eyeliner @Maybelline Brow drama, Age Eraser &amp; MA\xe2\x80\xa6 https://t.co/Vwuv4MeJfd'",b'en',b'Twitter for iPhone',b'1',b'None',b'None'
b'Eric Atlas',b'atlas_eric',b'20938',b'29211',b'292',b'2855976118',b'False',b'',b'2014-11-02 01:12:13',b'967419762329473024',"b'RT @Maybelline: Happy birthday, @emilydidonato1! \xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f Wishing you an amazing day! (she\xe2\x80\x99s wearing #pythonlipkit in \xe2\x80\x98provoked\xe2\x80\x99!) https://t.co/\xe2\x80\xa6'",b'en',b'Twitter Lite',b'12',b'None',b'None'
b'Enrique',b'Enrique79203501',b'875',b'82',b'1',b'948239483392049152',b'False',b'',b'2018-01-02 17:08:05',b'967419652593758208',b'RT @Maybelline: Want MORE sneak peeks? Stay tuned. #gigixmaybelline @GiGiHadid https://t.co/rsf6wDtdoV',b'en',b'Twitter for Android',b'649',b'None',b'None'
b'Antoninus and Models',b'Antoninus_Model',b'22431',b'21352',b'1315',b'726636130221719552',b'False',b'\xe5\x8d\x83\xe8\x91\x89\xe7\x9c\x8c\xe7\x99\xbd\xe4\xba\x95\xe5\xb8\x82 Chiba Shiroi-shi',b'2016-05-01 04:55:28',b'967419414948794369',"b'@Maybelline @TeamEmilyD @emilydidonato1 Happy birthday!! Many, many kisses!\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f'",b'en',b'Twitter Web Client',b'0',b'64574086',b'Maybelline'
b'Antoninus and Models',b'Antoninus_Model',b'22431',b'21352',b'1315',b'726636130221719552',b'False',b'\xe5\x8d\x83\xe8\x91\x89\xe7\x9c\x8c\xe7\x99\xbd\xe4\xba\x95\xe5\xb8\x82 Chiba Shiroi-shi',b'2016-05-01 04:55:28',b'967419303707402240',"b'RT @Maybelline: Happy birthday, @emilydidonato1! \xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f Wishing you an amazing day! (she\xe2\x80\x99s wearing #pythonlipkit in \xe2\x80\x98provoked\xe2\x80\x99!) https://t.co/\xe2\x80\xa6'",b'en',b'Twitter Web Client',b'12',b'None',b'None'
